dd,mm,yy,hh,Rainfall (mm),Wind Dir. (Deg.),Av wind Speed m/s,Global Rad(W/Sq.M.),Air Temperature,Relative Humidity(%)
14,11,2016,14:00:00,0,237.31,3.451,758.2,12.11,74.8
14,11,2016,15:00:00,0,237.72,3.062,309.2,11.34,77.3
14,11,2016,16:00:00,0,236.99,3.61,421.3,11.33,76.2
14,11,2016,17:00:00,0,227.19,2.263,185.9,11.11,74.7
14,11,2016,18:00:00,0,230.36,1.788,6.4,9.81,81
14,11,2016,19:00:00,0.2,205.23,1.706,-1.5,9.86,82
14,11,2016,20:00:00,0,207.26,0.824,-1.2,8.69,85.1
14,11,2016,21:00:00,0,196.91,0.851,-1.2,8.55,86.2
14,11,2016,22:00:00,0.2,213.74,1.074,-1.3,9.16,85
14,11,2016,23:00:00,0,204.47,1.577,-1.2,8.9,86.9
15,11,2016,00:00:00,0,136.81,1.288,-1.1,8.49,87.2
15,11,2016,01:00:00,0,245.93,0.955,-0.9,7.81,87.8
15,11,2016,02:00:00,0,150.43,0.534,-0.7,6.77,90.8
15,11,2016,03:00:00,0,143.61,0.976,-0.6,6.3,92.5
15,11,2016,04:00:00,0,150.64,0.935,-0.2,5.51,93.1
15,11,2016,05:00:00,0,146.33,0.774,29.3,5.29,93.7
15,11,2016,06:00:00,0,209.97,0.686,98.7,7.04,93.8
15,11,2016,07:00:00,0,257.61,0.783,364.6,8.41,92.7
15,11,2016,08:00:00,0,308.76,2.299,756,11.8,77.3
15,11,2016,09:00:00,0,305.35,2.124,863.1,13.42,71.2
15,11,2016,10:00:00,0,300.75,3.034,1054.1,14.3,65.5
15,11,2016,11:00:00,0,311.36,3.002,1170.8,15.15,63.7
15,11,2016,12:00:00,0,300.31,2.76,1182.9,15.86,60.3
15,11,2016,13:00:00,0,294.21,3.681,1103.4,16.48,56.5
15,11,2016,14:00:00,0,267.53,3.02,856.5,16.76,52.4
15,11,2016,15:00:00,0,191.73,1.69,622.8,16.71,51.5
15,11,2016,16:00:00,0,182.64,2.096,507,16.73,45.3
15,11,2016,17:00:00,0,217.18,1.374,239.1,16,46.9
15,11,2016,18:00:00,0,228.92,0.954,22,13.98,59.9
15,11,2016,19:00:00,0,213.39,1.073,-1.7,12.01,67.6
15,11,2016,20:00:00,0,156.39,0.809,-1.4,10.64,74.1
15,11,2016,21:00:00,0,175.47,1.011,-1.2,9.57,79.6
15,11,2016,22:00:00,0,192.55,0.521,-1.2,9.44,78.1
15,11,2016,23:00:00,0,195.5,0.431,-1.3,9.78,74.2
16,11,2016,00:00:00,0,144.33,0.755,-1,8.87,78.6
16,11,2016,01:00:00,0,132.94,0.781,-0.8,8.45,79.5
16,11,2016,02:00:00,0,161.47,0.719,-0.9,8.54,78.8
16,11,2016,03:00:00,0,129.22,0.58,-0.9,8.31,80.7
16,11,2016,04:00:00,0,124.71,0.511,-0.7,8.27,83.7
16,11,2016,05:00:00,0,99.51,0.401,50.4,8.95,83.1
16,11,2016,06:00:00,0,108.19,0.882,273,12.4,73.1
16,11,2016,07:00:00,0,133.83,1.081,515.3,15.32,63.6
16,11,2016,08:00:00,0,213.57,1.096,736.4,16.82,59.8
16,11,2016,09:00:00,0,117.52,1.56,912.6,17.5,56
16,11,2016,10:00:00,0,106.74,1.357,990.1,18.43,55.1
16,11,2016,11:00:00,0,172.8,1.478,1122.9,19.38,53.4
16,11,2016,12:00:00,0,173.98,1.377,1038.3,20.34,49.6
16,11,2016,13:00:00,0,144.61,1.281,885.6,21.05,47.2
16,11,2016,14:00:00,0,176.29,1.04,926.2,21.82,43.8
16,11,2016,15:00:00,0,151.76,1.151,738.6,21.83,42.5
16,11,2016,16:00:00,0,176.18,1.357,503.7,21.52,41.9
16,11,2016,17:00:00,0,177.84,1.075,259.3,21.27,44.6
16,11,2016,18:00:00,0,197.36,0.529,43.2,19.24,52.9
16,11,2016,19:00:00,0,178.41,0.475,-2,14.66,67.1
16,11,2016,20:00:00,0,121.4,0.569,-1.8,13.31,69.6
16,11,2016,21:00:00,0,133.92,0.801,-1.9,13.13,70.6
16,11,2016,22:00:00,0,177.57,0.951,-1.8,12.52,81.4
16,11,2016,23:00:00,0,155.06,1.309,-1.7,11.71,88
17,11,2016,00:00:00,0,170.26,1.075,-1.6,10.75,90.7
17,11,2016,01:00:00,0,161.01,0.853,-1.5,10.36,92.3
17,11,2016,02:00:00,0,122.83,1.11,-1.6,10.55,91.8
17,11,2016,03:00:00,0,96.25,1.374,-1.8,11.14,90.7
17,11,2016,04:00:00,0,112.84,1.6,-1.8,10.98,91.5
17,11,2016,05:00:00,0,87.29,1.849,15.9,10.94,91.1
17,11,2016,06:00:00,0,101.04,1.966,196.3,11.72,87.3
17,11,2016,07:00:00,0,94.22,2.013,527.4,13.85,79.2
17,11,2016,08:00:00,0,101.09,2.003,721.9,15.73,73.5
17,11,2016,09:00:00,0,92.9,1.574,915.7,17.63,67.9
17,11,2016,10:00:00,0,121.08,1.433,1045,19.42,62.6
17,11,2016,11:00:00,0,253.03,1.806,1094.8,20.51,52.6
17,11,2016,12:00:00,0,291,2.153,982,20.94,50
17,11,2016,13:00:00,0,308.96,2.74,1079.5,21.38,48.3
17,11,2016,14:00:00,0,300.7,2.541,912.7,21.78,44.1
17,11,2016,15:00:00,0,289.74,2.106,727.2,21.9,46.1
17,11,2016,16:00:00,0,298.2,2.574,498.6,21.62,48.4
17,11,2016,17:00:00,0,299.81,2.259,260.7,20.89,48.6
17,11,2016,18:00:00,0,270.82,1.291,44.6,19.11,54.3
17,11,2016,19:00:00,0,251.77,0.979,-2.5,16.79,61.2
17,11,2016,20:00:00,0,177,0.751,-2.3,15.56,64.9
17,11,2016,21:00:00,0,156.02,1.021,-1.9,13.97,73.2
17,11,2016,22:00:00,0,155.37,1.189,-1.7,12.82,78.3
17,11,2016,23:00:00,0,151.87,1.292,-1.6,12.25,79.1
18,11,2016,00:00:00,0,165.99,1.133,-1.7,12.78,74.7
18,11,2016,01:00:00,0,166.71,1.242,-1.8,13.22,71.3
18,11,2016,02:00:00,0,161.21,1.316,-1.6,12.39,75.7
18,11,2016,03:00:00,0,167,0.963,-1.8,13.66,68.2
18,11,2016,04:00:00,0,229.3,0.937,-1.7,14.15,63.8
18,11,2016,05:00:00,0,278.66,1.632,45.2,15.4,60.4
18,11,2016,06:00:00,0,287.64,2.012,274.4,17.96,55.7
18,11,2016,07:00:00,0,295.56,2.966,517.6,19.55,49.9
18,11,2016,08:00:00,0,292.49,3.462,737.1,20.7,48.6
18,11,2016,09:00:00,0,295.88,4.164,909.5,21.78,47.8
18,11,2016,10:00:00,0,296.39,4.352,1032.1,21.95,51.1
18,11,2016,11:00:00,0,296.98,3.949,1090.9,22.77,51.9
18,11,2016,12:00:00,0,301.28,3.805,1090.5,23.55,50.1
18,11,2016,13:00:00,0,296.37,2.932,1033.7,24.35,50.4
18,11,2016,14:00:00,0,298.44,2.51,910.1,25.06,46.4
18,11,2016,15:00:00,0,291.58,2.451,734.7,25.48,41.8
18,11,2016,16:00:00,0,294.79,2.181,495,25.54,37.6
18,11,2016,17:00:00,0,286.58,1.445,255.6,25.02,38.1
18,11,2016,18:00:00,0,257.45,0.952,27.9,22.79,46.9
18,11,2016,19:00:00,0,226.51,0.636,-3.3,20.1,54.7
18,11,2016,20:00:00,0,204.2,0.723,-3.1,19.3,55.2
18,11,2016,21:00:00,0,230.34,0.692,-3.1,19.05,53.1
18,11,2016,22:00:00,0,251.93,0.664,-3.1,18.93,52.4
18,11,2016,23:00:00,0,248.4,0.939,-3.1,18.82,51.9
19,11,2016,00:00:00,0,230.31,0.793,-3,18.48,52.1
19,11,2016,01:00:00,0,170.56,1.019,-2.7,17.16,57.8
19,11,2016,02:00:00,0,162.11,0.798,-2.6,17.91,51.2
19,11,2016,03:00:00,0,224.4,0.627,-2.8,17.7,48.7
19,11,2016,04:00:00,0,254.91,0.754,-2.5,17.72,48.5
19,11,2016,05:00:00,0,224.01,0.576,42.1,17.63,50
19,11,2016,06:00:00,0,286.1,1.318,229.9,20.05,49.8
19,11,2016,07:00:00,0,294.53,2.33,425.9,21.57,46.7
19,11,2016,08:00:00,0,294.16,3.367,697.6,22.74,45.7
19,11,2016,09:00:00,0,290.06,3.531,676.6,23.34,43.8
19,11,2016,10:00:00,0,296.12,3.603,803.3,24.02,45.3
19,11,2016,11:00:00,0,275.14,3.088,818.9,24.54,46.7
19,11,2016,12:00:00,0,283.76,2.909,941,25.3,41.5
19,11,2016,13:00:00,0,285.76,2.655,892.9,25.79,39.8
19,11,2016,14:00:00,0,287.01,2.413,832,26.24,39.7
19,11,2016,15:00:00,0,278.26,1.829,400.7,25.72,40.5
19,11,2016,16:00:00,0,224.56,0.773,172.3,24.66,47.9
19,11,2016,17:00:00,0,205.38,1.206,50.7,23.24,43.4
19,11,2016,18:00:00,0,237.14,3.788,2.3,21.08,43.7
19,11,2016,19:00:00,0,192.36,1.29,-3.4,19.54,49.9
19,11,2016,20:00:00,0,130.7,0.642,-3.2,18.88,52.2
19,11,2016,21:00:00,0,123.15,1.045,-3.1,18.45,55.5
19,11,2016,22:00:00,0,182.38,0.786,-3,17.69,64.2
19,11,2016,23:00:00,0,199.1,1.267,-2.7,16.77,72.8
20,11,2016,00:00:00,0,122.43,1.128,-2.8,17.04,69.6
20,11,2016,01:00:00,0,176.89,0.929,-2.9,17.17,67.1
20,11,2016,02:00:00,0,169.93,1.061,-2.8,16.36,73
20,11,2016,03:00:00,0,165.94,1.045,-2.7,15.86,75.2
20,11,2016,04:00:00,0,157.74,1.271,-1.5,15.54,75.7
20,11,2016,05:00:00,0,151.44,1.31,41.7,15.13,78.4
20,11,2016,06:00:00,0,142.98,0.96,203.7,17.3,71.1
20,11,2016,07:00:00,0,135.78,0.541,479.2,21.87,50
20,11,2016,08:00:00,0,224.75,1.169,685.5,22.43,47.8
20,11,2016,09:00:00,0,308.11,2.252,880.1,23.2,47.9
20,11,2016,10:00:00,0,296.07,2.786,1008.8,23.76,47.6
20,11,2016,11:00:00,0,309.31,2.437,1055.6,24.45,48.4
20,11,2016,12:00:00,0,303.78,2.156,782.1,24.43,49.9
20,11,2016,13:00:00,0,301.78,2.366,832.2,24.9,51.9
20,11,2016,14:00:00,0,290.04,2.275,854.6,25.59,48.9
20,11,2016,15:00:00,0,297.64,2.51,690.7,25.93,42
20,11,2016,16:00:00,0,285.86,1.332,361.5,25.66,45.5
20,11,2016,17:00:00,0,150.86,2.279,212.1,22.21,52.9
20,11,2016,18:00:00,0,101.94,1.658,25.5,19.34,56
20,11,2016,19:00:00,0,85.9,1.721,-2.9,18.1,62.5
20,11,2016,20:00:00,0,83.22,1.199,-3.2,18.62,60.1
20,11,2016,21:00:00,0,138.36,1.36,-3.2,18.55,57.1
20,11,2016,22:00:00,2.4,161.26,2.48,-2.9,17.03,71.7
20,11,2016,23:00:00,10.2,197.06,1.918,-2.4,14.45,87.8
21,11,2016,00:00:00,0.8,118.64,1.636,-2.3,14.18,87
21,11,2016,01:00:00,0,176.15,0.714,-2.3,14.2,86.1
21,11,2016,02:00:00,0,115.75,0.891,-2.2,14.26,83.4
21,11,2016,03:00:00,0,189,0.892,-2,14.37,77.9
21,11,2016,04:00:00,0,169.04,1.224,-1.6,13.13,85
21,11,2016,05:00:00,0,161.82,1.242,17.3,13.13,84.8
21,11,2016,06:00:00,0,263.36,0.698,138.1,15.29,74
21,11,2016,07:00:00,0,309.25,1.329,438,19.02,62.4
21,11,2016,08:00:00,0,331.09,3.146,695,21.09,51.9
21,11,2016,09:00:00,0,324.61,4.668,893.3,22.02,45.7
21,11,2016,10:00:00,0,319.3,4.489,941.2,22.82,45.5
21,11,2016,11:00:00,0,293.16,4.656,856.1,23.09,46.6
21,11,2016,12:00:00,0,321.81,4.294,1148,23.96,44.8
21,11,2016,13:00:00,0,307.87,4.451,1078.6,24.7,40.9
21,11,2016,14:00:00,0,291.67,3.176,887.1,24.99,40.5
21,11,2016,15:00:00,0,314.27,3.047,713,25.35,36.6
21,11,2016,16:00:00,0,327.69,2.882,492.9,25.15,34.8
21,11,2016,17:00:00,0,314.57,1.946,255.1,24.63,37
21,11,2016,18:00:00,0,292.97,0.597,51.2,23.12,40.4
21,11,2016,19:00:00,0,162.15,0.566,-3.1,20.63,44.1
21,11,2016,20:00:00,0,149.85,1.103,-2.7,18.05,56.9
21,11,2016,21:00:00,0,155.97,1.098,-2.5,16.67,60.8
21,11,2016,22:00:00,0,157.7,1.174,-2.4,15.59,68.9
21,11,2016,23:00:00,0,168.39,0.804,-2.5,16.42,61.2
22,11,2016,00:00:00,0,249.81,0.601,-2.6,16.93,60.3
22,11,2016,01:00:00,0,281.9,0.759,-2.6,16.6,62.9
22,11,2016,02:00:00,0,295.6,0.6,-2.5,16.44,63.7
22,11,2016,03:00:00,0,287.11,1.098,-2.5,16.36,64.3
22,11,2016,04:00:00,0,285.98,1.024,-2.2,16.45,64.2
22,11,2016,05:00:00,0,315.31,1.277,46.3,16.52,63.6
22,11,2016,06:00:00,0,315.67,3.095,270.7,18.37,53.9
22,11,2016,07:00:00,0,314.72,3.867,511,19.78,46
22,11,2016,08:00:00,0,300.31,4.337,727.7,20.79,44.5
22,11,2016,09:00:00,0,295.49,4.669,904.1,21.72,45.2
22,11,2016,10:00:00,0,289.93,4.494,1026.5,22.56,42.6
22,11,2016,11:00:00,0,294.37,3.303,1075.5,23.73,39.6
22,11,2016,12:00:00,0,305.87,3.623,1098.5,24.58,37
22,11,2016,13:00:00,0,296.66,2.394,1036.4,25.27,35.7
22,11,2016,14:00:00,0,279.48,2.61,747.8,25.62,34.3
22,11,2016,15:00:00,0,291.05,1.661,749.7,25.9,32.8
22,11,2016,16:00:00,0,297,1.521,499.6,26.23,33.2
22,11,2016,17:00:00,0,261.59,0.812,220.8,25.4,33.7
22,11,2016,18:00:00,0,226.48,0.447,40.6,23.17,39
22,11,2016,19:00:00,0,162.51,0.709,-3.2,20.15,46.5
22,11,2016,20:00:00,0,144.14,1.051,-2.8,17.84,58.6
22,11,2016,21:00:00,0,149.3,1.206,-2.6,16.82,61.7
22,11,2016,22:00:00,0,152.61,1.145,-2.5,16.37,63.1
22,11,2016,23:00:00,0,155.36,0.988,-2.5,16.21,60.4
23,11,2016,00:00:00,0,174.82,0.95,-2.5,16.9,54
23,11,2016,01:00:00,0,152.72,1.003,-2.4,16.13,57.9
23,11,2016,02:00:00,0,149.46,1.158,-2.2,15.32,60.1
23,11,2016,03:00:00,0,159.22,1.017,-2.1,15.42,58.1
23,11,2016,04:00:00,0,179.91,0.923,-1.8,15.84,55.3
23,11,2016,05:00:00,0,150.88,0.912,43.3,15.56,59.7
23,11,2016,06:00:00,0,296.97,0.974,165.3,18.21,55.8
23,11,2016,07:00:00,0,302.87,4.326,567.7,19.89,52.4
23,11,2016,08:00:00,0,299.35,6.399,507.9,20.1,44.7
23,11,2016,09:00:00,0,280.93,4.785,825.3,20.9,49.5
23,11,2016,10:00:00,0,225.16,3.144,598,19.6,63.4
23,11,2016,11:00:00,0,221.27,2.349,584,16.9,70.7
23,11,2016,12:00:00,0,242.65,2.214,754.9,17.78,67.2
23,11,2016,13:00:00,0,222.82,2.214,180.7,16.8,64.9
23,11,2016,14:00:00,0.2,275.66,2.982,273.2,15.08,76.9
23,11,2016,15:00:00,0,279.78,4.038,399.2,16.07,71.6
23,11,2016,16:00:00,0,236.83,3.494,168.7,14.06,82.7
23,11,2016,17:00:00,0,239.2,2.622,183.7,12.24,81.3
23,11,2016,18:00:00,0,232.32,1.551,60.5,11.72,74.4
23,11,2016,19:00:00,0,246.59,1.389,-1.1,10.18,79.9
23,11,2016,20:00:00,0,260.83,1.229,-1.5,10.11,79.3
23,11,2016,21:00:00,0,236.1,1.931,-1.6,10.74,71.7
23,11,2016,22:00:00,0,218.02,2.793,-1.5,10.04,71.2
23,11,2016,23:00:00,0,215.95,1.513,-1,7.98,75.7
24,11,2016,00:00:00,0,184.26,1.738,-0.7,6.55,78.1
24,11,2016,01:00:00,0,202.97,1.153,-0.6,5.89,83.1
24,11,2016,02:00:00,0,217.62,1.14,-0.6,5.64,81.9
24,11,2016,03:00:00,0,208.19,1.081,-0.5,5.13,83.1
24,11,2016,04:00:00,0,217.3,0.743,-0.1,4.99,84.6
24,11,2016,05:00:00,0,201.47,1.216,28.5,4.61,86.4
24,11,2016,06:00:00,0,211.55,0.988,136.8,5.56,85.1
24,11,2016,07:00:00,0,150.17,1.13,516.7,8.09,75.5
24,11,2016,08:00:00,0,168.67,1.321,762.6,11.03,64.3
24,11,2016,09:00:00,0,183.82,1.691,936.1,11.86,59.7
24,11,2016,10:00:00,0.2,218.81,1.509,1056.5,12.51,57
24,11,2016,11:00:00,0,174.79,1.252,1120.9,13.65,54.5
24,11,2016,12:00:00,0,202.27,1.478,1124.5,14.84,48.5
24,11,2016,13:00:00,0,198.71,1.875,1057.5,15.74,46
24,11,2016,14:00:00,0,188.34,2.094,933.4,16.27,41.1
24,11,2016,15:00:00,0,185.37,1.507,748.3,16.78,40.2
24,11,2016,16:00:00,0,192.75,1.323,531.2,17.09,39.9
24,11,2016,17:00:00,0,218.87,1.6,276.1,16.37,39.4
24,11,2016,18:00:00,0,227.72,0.931,70.8,14.8,44
24,11,2016,19:00:00,0,224.29,0.911,-1,12.01,52.7
24,11,2016,20:00:00,0,185.07,0.649,-1.4,10.6,56.3
24,11,2016,21:00:00,0,211.35,0.681,-1.2,9.64,55.6
24,11,2016,22:00:00,0,147.94,0.697,-1.3,10.17,52.8
24,11,2016,23:00:00,0,171.99,0.84,-1.3,9.97,54.2
25,11,2016,00:00:00,0,212.81,1.405,-1.4,9.89,58.1
25,11,2016,01:00:00,0,181.1,0.899,-1.1,8.95,64
25,11,2016,02:00:00,0,134.62,0.718,-1,8.45,67.6
25,11,2016,03:00:00,0,158.91,0.599,-0.7,7.49,72.8
25,11,2016,04:00:00,0,141.9,0.54,0.3,6.48,78
25,11,2016,05:00:00,0,118.5,0.789,62.9,6.62,78.8
25,11,2016,06:00:00,0,197.58,1.108,282.4,10.54,65
25,11,2016,07:00:00,0,179.23,1.344,537.6,12.27,57.6
25,11,2016,08:00:00,0,186.8,1.694,766.9,13.38,53
25,11,2016,09:00:00,0,218.46,2.432,931.8,14.07,51.5
25,11,2016,10:00:00,0,198.19,2.226,1095.5,15.66,46.5
25,11,2016,11:00:00,0,192.62,2.123,962.5,15.83,47.9
25,11,2016,12:00:00,0,230.02,2.334,1147.8,16.99,43.7
25,11,2016,13:00:00,0,220.39,2.489,1017,18.03,42
25,11,2016,14:00:00,0,219.73,1.538,937.5,18.98,38
25,11,2016,15:00:00,0,239.3,2.611,756.3,19.23,35.8
25,11,2016,16:00:00,0,250.41,2.167,534.9,19.01,33.8
25,11,2016,17:00:00,0,227.79,2.211,293.6,18.27,32.1
25,11,2016,18:00:00,0,228.6,1.418,68.9,16.58,36.6
25,11,2016,19:00:00,0,213.66,0.562,-1.4,13.27,46.3
25,11,2016,20:00:00,0,132.01,0.406,-1.5,11.69,51.2
25,11,2016,21:00:00,0,184.67,0.517,-1.3,10.29,58
25,11,2016,22:00:00,0,222.69,0.671,-1.1,9.63,60
25,11,2016,23:00:00,0,155.12,0.716,-0.9,8.92,63.8
26,11,2016,00:00:00,0,140.78,0.605,-0.5,7.67,67.2
26,11,2016,01:00:00,0,194.46,0.705,-0.6,7.36,68.2
26,11,2016,02:00:00,0,167.17,0.689,-0.8,7.97,66.5
26,11,2016,03:00:00,0,145.51,0.598,-0.8,7.79,68.8
26,11,2016,04:00:00,0,110.13,1.034,0,6.91,72.4
26,11,2016,05:00:00,0,171.28,1.023,53.6,5.91,78.1
26,11,2016,06:00:00,0,199.42,0.712,297.1,10.1,65.6
26,11,2016,07:00:00,0,198.73,0.586,544.3,14.28,50.9
26,11,2016,08:00:00,0,229.98,0.673,765.5,15.88,41.9
26,11,2016,09:00:00,0,262.45,1.338,940.5,17.2,39.7
26,11,2016,10:00:00,0,282.06,2.147,1060.6,18.25,40.2
26,11,2016,11:00:00,0,299.13,3.293,1125.2,18.85,36.7
26,11,2016,12:00:00,0,281.3,3.495,1132.2,19.84,33.6
26,11,2016,13:00:00,0,265.98,2.217,1067.3,20.62,32.7
26,11,2016,14:00:00,0,257.48,2.443,939.5,21.08,29.6
26,11,2016,15:00:00,0,253,2.134,762,21.31,30.3
26,11,2016,16:00:00,0,242.17,2.27,544.6,20.87,27.6
26,11,2016,17:00:00,0,236.54,1.65,298.3,20.33,27.8
26,11,2016,18:00:00,0,219.43,0.629,71.9,18.98,29.7
26,11,2016,19:00:00,0,208.17,0.846,-1.7,14.86,36.8
26,11,2016,20:00:00,0,181.02,0.698,-1.6,12.39,44.1
26,11,2016,21:00:00,0,157.45,0.962,-1.3,10.91,51.5
26,11,2016,22:00:00,0,169.21,0.844,-1.2,10.32,54.1
26,11,2016,23:00:00,0,152.46,0.97,-1,9.05,61.7
27,11,2016,00:00:00,0,167.57,1.033,-0.8,8.3,64.9
27,11,2016,01:00:00,0,150.52,1.113,-0.8,8.29,67.5
27,11,2016,02:00:00,0,156.14,0.834,-0.8,8.2,66.2
27,11,2016,03:00:00,0,140.42,1.138,-0.7,7.68,70
27,11,2016,04:00:00,0,156.21,1.252,0,6.25,77.7
27,11,2016,05:00:00,0,187.16,1.12,52.3,7.46,71.8
27,11,2016,06:00:00,0,152.67,0.947,293,12.35,67.1
27,11,2016,07:00:00,0,101.74,1.18,534.8,15.53,64.9
27,11,2016,08:00:00,0,218.62,1.317,755.4,17.88,55.7
27,11,2016,09:00:00,0,174.74,0.991,934,19.48,43.2
27,11,2016,10:00:00,0,272.3,1.939,1057.6,20.25,38.9
27,11,2016,11:00:00,0,309.22,2.259,1121,20.95,38.6
27,11,2016,12:00:00,0,282.65,2.276,1124,21.92,34.7
27,11,2016,13:00:00,0,271.67,2.656,1056.5,22.63,34.7
27,11,2016,14:00:00,0,277.35,1.826,933.8,23.34,32.2
27,11,2016,15:00:00,0,293.61,1.37,761.1,23.79,29.4
27,11,2016,16:00:00,0,281.96,0.912,541,24.19,26.2
27,11,2016,17:00:00,0,298.27,0.872,295.7,24.29,26.7
27,11,2016,18:00:00,0,227.76,0.641,69.6,22.71,30.2
27,11,2016,19:00:00,0,187.91,0.52,-2,17.51,46.6
27,11,2016,20:00:00,0,182.65,0.694,-2.1,14.66,54.1
27,11,2016,21:00:00,0,180.76,1.142,-1.9,13.35,70.3
27,11,2016,22:00:00,0,184.99,1.157,-1.9,12.95,87.6
27,11,2016,23:00:00,0,175.41,1.156,-2,13.11,90.6
28,11,2016,00:00:00,0,171.85,1.11,-1.9,12.74,92.1
28,11,2016,01:00:00,0,147.97,0.96,-1.9,12.35,92.5
28,11,2016,02:00:00,0,142.36,0.703,-1.9,12.36,93.6
28,11,2016,03:00:00,0,139.27,0.8,-2,12.58,93.2
28,11,2016,04:00:00,0,160.45,0.867,-1.2,12.01,93.5
28,11,2016,05:00:00,0,168.48,0.824,55,12.19,94
28,11,2016,06:00:00,0,195,0.45,275,14.58,90.1
28,11,2016,07:00:00,0,251.02,1.005,505.4,17.14,78.1
28,11,2016,08:00:00,0,298.57,1.731,624.4,18.86,69.8
28,11,2016,09:00:00,0,273.09,2.786,731.1,19.88,65.5
28,11,2016,10:00:00,0,300.85,3.119,1026.2,20.99,59.2
28,11,2016,11:00:00,0,290.04,2.592,1074.5,22.06,48.2
28,11,2016,12:00:00,0,278.13,3.068,1105.7,22.61,44.2
28,11,2016,13:00:00,0,279.88,3.063,1063.2,23.57,37.1
28,11,2016,14:00:00,0,264.49,2.899,881.6,24.11,33.5
28,11,2016,15:00:00,0,276.81,3.589,694.1,23.88,32.4
28,11,2016,16:00:00,0,272.89,2.2,468.4,23.79,33
28,11,2016,17:00:00,0,247.93,1.645,297.3,23.56,32.2
28,11,2016,18:00:00,0,232.02,1.02,71.2,21.62,32.1
28,11,2016,19:00:00,0,218.81,0.76,-2.3,17.64,38.3
28,11,2016,20:00:00,0,232.4,1.184,-2.6,17.14,33.1
28,11,2016,21:00:00,0,233.77,1.13,-2.6,17.1,32.7
28,11,2016,22:00:00,0,224.21,1.034,-2.6,16.89,30.6
28,11,2016,23:00:00,0,218.1,1.26,-2.6,16.75,29.4
29,11,2016,00:00:00,0,210.97,1.267,-2.5,16.39,29.9
29,11,2016,01:00:00,0,153.24,1.013,-1.7,13,43.8
29,11,2016,02:00:00,0,181.04,0.744,-1.6,12.59,44
29,11,2016,03:00:00,0,179.11,0.828,-1.6,12.32,46
29,11,2016,04:00:00,0,165.27,1.098,-0.6,11.03,55.6
29,11,2016,05:00:00,0,155.42,1.253,37.5,10.88,63.6
29,11,2016,06:00:00,0,152.53,0.632,290.9,15.5,62.1
29,11,2016,07:00:00,0,278.68,0.821,536.2,20.85,36.4
29,11,2016,08:00:00,0,285.62,2.203,736.7,21.5,31.7
29,11,2016,09:00:00,0,262.4,2.379,930,22.07,30
29,11,2016,10:00:00,0,259.41,2.438,1056.1,22.61,28.3
29,11,2016,11:00:00,0,252.1,2.969,1121.1,22.96,27
29,11,2016,12:00:00,0,242.16,2.676,1137.8,23.52,26.4
29,11,2016,13:00:00,0,242.22,2.49,889.3,23.78,24.1
29,11,2016,14:00:00,0,239.08,1.923,623.6,23.34,26.5
29,11,2016,15:00:00,0,226.76,1.512,779.9,25.01,21.5
29,11,2016,16:00:00,0,225.8,1.454,447.1,24.45,22.5
29,11,2016,17:00:00,0,209.36,1.101,242.1,23.4,23.8
29,11,2016,18:00:00,0,144.73,0.385,36.7,20.83,30.5
29,11,2016,19:00:00,0,128.54,0.539,-2.1,17.38,39.5
29,11,2016,20:00:00,0,175.35,0.458,-2.5,16.3,44
29,11,2016,21:00:00,0,146.27,0.771,-2,15.04,45.5
29,11,2016,22:00:00,0,162.96,1.251,-1.9,13.84,48.7
29,11,2016,23:00:00,0,152.6,1.193,-1.7,12.19,56.8
30,11,2016,00:00:00,0,145.27,1.151,-1.7,12.37,57.6
30,11,2016,01:00:00,0,125.22,1.389,-1.6,12.51,73
30,11,2016,02:00:00,0,107.54,1.399,-1.9,12.82,87.8
30,11,2016,03:00:00,0,98.41,1.024,-2,12.98,87.7
30,11,2016,04:00:00,0,101.5,0.932,-1.7,13.05,87.1
30,11,2016,05:00:00,0,141.49,0.697,55.7,12.79,88.4
30,11,2016,06:00:00,0,89.23,0.685,278.8,15.05,80
30,11,2016,07:00:00,0,199.94,0.974,511.8,17.94,68.4
30,11,2016,08:00:00,0,253.17,1.212,615.9,19.82,58.8
30,11,2016,09:00:00,0,270.35,1.597,940.9,21.91,50.7
30,11,2016,10:00:00,0,321.51,3.842,1034.1,23.18,42.8
30,11,2016,11:00:00,0,317.87,3.732,1106.2,24,37.8
30,11,2016,12:00:00,0,318.46,3.184,1115,24.69,38.1
30,11,2016,13:00:00,0,294.03,2.605,224.3,23.58,36.5
30,11,2016,14:00:00,0,128.74,1.759,318.7,20.82,44.1
30,11,2016,15:00:00,0,121.14,1.407,621.6,22.8,41.3
30,11,2016,16:00:00,0,176.98,0.779,326.9,25.72,33.6
30,11,2016,17:00:00,0,242.72,0.98,149.9,24.98,27.5
30,11,2016,18:00:00,0,150.2,0.96,41.5,22.07,45.9
30,11,2016,19:00:00,0,136.31,1.114,-3.2,19.71,53.8
30,11,2016,20:00:00,0,163.11,1.089,-2.9,18.26,54.8
30,11,2016,21:00:00,0,171.91,0.986,-2.3,15.58,65.3
30,11,2016,22:00:00,0,164.41,0.937,-2.4,14.98,68.1
30,11,2016,23:00:00,0,162.48,1.104,-2.1,13.96,72.9
1,12,2016,00:00:00,0,172.98,1.18,-1.9,12.91,73.6
1,12,2016,01:00:00,0,157.67,1.179,-1.8,12.61,64.4
